ticker,name,currency,exchange,industry,logo,weburl,environment_grade,environment_level,social_grade,social_level,governance_grade,governance_level,environment_score,social_score,governance_score,total_score,last_processing_date,total_grade,total_level,cik,E_score,S_score,G_score,ESG_score
hum,Humana Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/feb04fd2-80eb-11ea-b264-00000000092a.png,https://www.humana.com/,BBB,High,BB,Medium,BB,Medium,0.5048169556840076,0.27613412228796846,0.5625,1062,17-04-2022,BBB,High,49071,0.5048169556840076,0.27613412228796846,0.5625,0.4535170189599935
hwm,Howmet Aerospace Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace and Defense,https://static.finnhub.io/logo/a2081e1a9a1a03ebd504b5dd1bbd1630d116c5d274535b006710232b14114847.png,https://www.howmet.com/,A,High,BB,Medium,BB,Medium,0.6262042389210019,0.30571992110453655,0.6125,1160,10-06-2022,BBB,High,4281,0.6262042389210019,0.30571992110453655,0.6125,0.5259476718997618
peak,Healthpeak Properties Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/9ff758898d5fdf747e70dc0d68e588f7ca07566f438ffea2c7b847202270d33d.png,https://www.healthpeak.com/,A,High,BB,Medium,BB,Medium,0.6454720616570329,0.33727810650887574,0.65,1201,11-06-2022,A,High,765880,0.6454720616570329,0.33727810650887574,0.65,0.5543722566154758
gis,General Mills Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Food Products,https://static.finnhub.io/logo/eb28ff70-80eb-11ea-81fb-00000000092a.png,https://www.generalmills.com/,A,High,BB,Medium,BB,Medium,0.741811175337187,0.3274161735700198,0.725,1276,17-04-2022,A,High,40704,0.741811175337187,0.3274161735700198,0.725,0.6124493222058808
ge,General Electric Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Industrial Conglomerates,https://static.finnhub.io/logo/e8784888-80eb-11ea-95e2-00000000092a.png,https://www.ge.com,A,High,BB,Medium,BB,Medium,0.6416184971098267,0.27613412228796846,0.5625,1133,10-06-2022,BBB,High,40545,0.6416184971098267,0.27613412228796846,0.5625,0.5082376355303212
spot,Spotify Technology SA,EUR,"NEW YORK STOCK EXCHANGE, INC.",Media,https://static.finnhub.io/logo/cffd855af5f80fb905fa2a364945ef2e7130d3d60952eb91d9ba1ebb54c10a81.png,https://www.spotify.com,A,High,B,Medium,B,Medium,0.5780346820809248,0.24260355029585806,0.45000000000000007,1038,22-04-2022,BBB,High,1639920,0.5780346820809248,0.24260355029585806,0.45000000000000007,0.43899493792112737
trtn,Triton International Ltd,USD,"NEW YORK STOCK EXCHANGE, INC.",Trading Companies and Distributors,https://static.finnhub.io/logo/d8f8c765099e25410d77d6e97db44ba0c15fb106e0b4fcd0f4add7d583ca6e2d.png,https://www.tritoninternational.com/,BBB,High,BB,Medium,BB,Medium,0.5337186897880539,0.28796844181459574,0.5625,1083,19-04-2022,BBB,High,1660734,0.5337186897880539,0.28796844181459574,0.5625,0.4686280084596003
trtx,TPG RE Finance Trust Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/b65451e4-80db-11ea-8f3c-00000000092a.png,https://www.tpgrefinance.com/,B,Medium,B,Medium,BB,Medium,0.05780346820809246,0.15581854043392507,0.5625,769,11-06-2022,BB,Medium,1630472,0.05780346820809246,0.15581854043392507,0.5625,0.2386169494134145
tru,TransUnion,USD,"NEW YORK STOCK EXCHANGE, INC.",Professional Services,https://static.finnhub.io/logo/3b251312-80d2-11ea-bca1-00000000092a.png,,A,High,BB,Medium,BB,Medium,0.5973025048169556,0.3017751479289941,0.5875,1133,19-04-2022,BBB,High,1552033,0.5973025048169556,0.3017751479289941,0.5875,0.5057035463054804
yeti,Yeti Holdings Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Leisure Products,https://static.finnhub.io/logo/0aebcc9d893922905d4dfe5df11876799ebe829ec6f95211b7ad13b40ef8e950.png,https://www.yeti.com,B,Medium,B,Medium,BB,Medium,0.13294797687861265,0.18343195266272194,0.5750000000000001,827,11-06-2022,BB,Medium,1670592,0.13294797687861265,0.18343195266272194,0.5750000000000001,0.28070877655026166
yelp,Yelp Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Media,https://static.finnhub.io/logo/51ef2134-80cc-11ea-9e31-00000000092a.png,https://www.yelp.com/,B,Medium,A,High,B,Medium,0.08670520231213869,0.7001972386587771,0.345,973,20-04-2022,BBB,High,1345016,0.08670520231213869,0.7001972386587771,0.345,0.3482412525224886
yext,Yext Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,https://static.finnhub.io/logo/c2fec934-80db-11ea-bf15-00000000092a.png,https://www.yext.com/,BB,Medium,BB,Medium,BB,Medium,0.24084778420038538,0.30374753451676534,0.5875,949,11-06-2022,BBB,High,1614178,0.24084778420038538,0.30374753451676534,0.5875,0.3637133740351838
spr,Spirit AeroSystems Holdings Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace and Defense,https://static.finnhub.io/logo/74abb718-80ec-11ea-9f1c-00000000092a.png,https://www.spiritaero.com/,A,High,BB,Medium,BB,Medium,0.6069364161849711,0.349112426035503,0.5625,1152,19-04-2022,BBB,High,1364885,0.6069364161849711,0.349112426035503,0.5625,0.5162582942846393
ysg,Yatsen Holding Ltd,CNY,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,,http://ir.yatsenglobal.com/,BB,Medium,B,Medium,BB,Medium,0.29865125240847784,0.1124260355029586,0.625,897,11-06-2022,BB,Medium,1819580,0.29865125240847784,0.1124260355029586,0.625,0.3406883116142787
yrd,Yiren Digital Ltd,CNY,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,https://static.finnhub.io/logo/58187a7e-80d3-11ea-ad3d-00000000092a.png,https://www.yirendai.com/,B,Medium,B,Medium,B,Medium,0.0,0.08875739644970415,0.32499999999999996,610,20-04-2022,B,Medium,1631761,0.0,0.08875739644970415,0.32499999999999996,0.12412721893491123
yumc,Yum China Holdings Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Hotels Restaurants and Leisure,https://static.finnhub.io/logo/5273b318-81c3-11ea-a69e-00000000092a.png,http://www.yumchina.com,B,Medium,B,Medium,B,Medium,0.009633911368015391,0.1124260355029586,0.36250000000000004,642,11-06-2022,B,Medium,1673358,0.009633911368015391,0.1124260355029586,0.36250000000000004,0.14633137519809375
trox,Tronox Holdings PLC,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,https://static.finnhub.io/logo/cae7770c-80cc-11ea-b95f-00000000092a.png,https://www.tronox.com/,A,High,BB,Medium,BB,Medium,0.5838150289017341,0.3155818540433925,0.5625,1123,19-04-2022,BBB,High,1530804,0.5838150289017341,0.3155818540433925,0.5625,0.4969505677737114
zepp,Zepp Health Corp,CNY,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,https://static.finnhub.io/logo/76bf855dbc6faa67fab51387ffafd3120d58e1bb6a8c9a59e6d6a992d3e7b8be.png,http://www.huami.com,B,Medium,B,Medium,B,Medium,0.0038535645472061453,0.09861932938856016,0.55,707,11-06-2022,B,Medium,1720446,0.0038535645472061453,0.09861932938856016,0.55,0.19612722463545051
zev,Lightning eMotors Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,https://static.finnhub.io/logo/35ad49c91c00e7e5492b59000199a0ef966c447d105e5ad26ba84e1f5f00fe23.png,https://lightningemotors.com/,A,High,BB,Medium,B,Medium,0.6454720616570329,0.455621301775148,0.4125,1166,11-06-2022,BBB,High,1802749,0.6454720616570329,0.455621301775148,0.4125,0.5186252151953575
zuo,Zuora Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,https://static.finnhub.io/logo/181c3c26-80db-11ea-901d-00000000092a.png,https://www.zuora.com/,B,Medium,B,Medium,B,Medium,0.0770712909441233,0.14595660749506906,0.3125,674,24-09-2022,B,Medium,1423774,0.0770712909441233,0.14595660749506906,0.3125,0.16836549862617003
zim,ZIM Integrated Shipping Services Ltd,USD,"NEW YORK STOCK EXCHANGE, INC.",Marine,https://static.finnhub.io/logo/d067c52d242ed7ab58d82a81df7769e0e538d507b68b153fb1c9a18eb67ecd2b.png,https://www.zim.com,BB,Medium,BB,Medium,BB,Medium,0.24855491329479767,0.3767258382642998,0.6125,1000,20-04-2022,BBB,High,1654126,0.24855491329479767,0.3767258382642998,0.6125,0.39618971679720905
zyme,Zymeworks Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Biotechnology,https://static.finnhub.io/logo/d5054e357d522c9adb02dc0fb5076d2c88ce7defd56e0d136dafed54f38fd964.png,https://www.zymeworks.com/,B,Medium,BB,Medium,BB,Medium,0.0770712909441233,0.3274161735700198,0.5750000000000001,871,11-06-2022,BB,Medium,1403752,0.0770712909441233,0.3274161735700198,0.5750000000000001,0.30155336844865527
zws,Zurn Elkay Water Solutions Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Building,https://static.finnhub.io/logo/166822dc-80c9-11ea-b523-00000000092a.png,https://zurnwatersolutions.com/,A,High,BB,Medium,BB,Medium,0.5780346820809248,0.27613412228796846,0.5625,1100,11-06-2022,BBB,High,1439288,0.5780346820809248,0.27613412228796846,0.5625,0.4828041095187604
you,Clear Secure Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,https://static.finnhub.io/logo/54e1fcbc5be1e30e25364dc60f26bb7ff35678bc4bd277c164593937d62718b2.png,https://www.clearme.com,A,High,B,Medium,B,Medium,0.6069364161849711,0.232741617357002,0.32499999999999996,998,21-04-2022,BBB,High,1856314,0.6069364161849711,0.232741617357002,0.32499999999999996,0.410097051681089
zen,Zendesk Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,https://static.finnhub.io/logo/bf9c78c0-80cf-11ea-aefc-00000000092a.png,http://www.zendesk.com/,A,High,BB,Medium,BB,Medium,0.6069364161849711,0.35108481262327423,0.6125,1173,20-04-2022,BBB,High,1463172,0.6069364161849711,0.35108481262327423,0.6125,0.5318500102609707
plxs,Plexus Corp,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,https://static.finnhub.io/logo/4786a932a20c2a53d2721dc74a687b047183c4a86ca554dbf0aa010120abeaa4.png,https://www.plexus.com/en-us/,A,High,BB,Medium,BB,Medium,0.5973025048169556,0.27613412228796846,0.5625,1110,18-04-2022,BBB,High,785786,0.5973025048169556,0.27613412228796846,0.5625,0.4905112386131727
ship,Seanergy Maritime Holdings Corp,USD,NASDAQ NMS - GLOBAL MARKET,Marine,https://static.finnhub.io/logo/799d248c-80df-11ea-baa5-00000000092a.png,http://www.seanergymaritime.com/,BB,Medium,BB,Medium,BB,Medium,0.27938342967244695,0.27613412228796846,0.5750000000000001,950,19-04-2022,BBB,High,1448397,0.27938342967244695,0.27613412228796846,0.5750000000000001,0.3670936085553693
shls,Shoals Technologies Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,https://static.finnhub.io/logo/3261c706cc0abbd34b8264351bbbf49ecc401561c39af9c3e0c1f0bf92b4833b.png,https://www.shoals.com/,B,Medium,B,Medium,BB,Medium,0.16377649325626203,0.23668639053254442,0.5625,865,10-06-2022,BB,Medium,1831651,0.16377649325626203,0.23668639053254442,0.5625,0.30526651446226816
shoo,Steven Madden Ltd,USD,NASDAQ NMS - GLOBAL MARKET,Textiles Apparel and Luxury Goods,https://static.finnhub.io/logo/96d214d4-80e0-11ea-a2f8-00000000092a.png,https://www.stevemadden.com/,A,High,B,Medium,BB,Medium,0.5934489402697496,0.14003944773175542,0.5625,1039,19-04-2022,BBB,High,913241,0.5934489402697496,0.14003944773175542,0.5625,0.4481414104274264
shyf,Shyft Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,https://static.finnhub.io/logo/11778ef179dac4928d23461b3133c371a91f9d677da3fd90f72f07f7f34a8dc5.png,https://theshyftgroup.com/,A,High,BB,Medium,B,Medium,0.5973025048169556,0.2820512820512821,0.5,1088,10-06-2022,BBB,High,743238,0.5973025048169556,0.2820512820512821,0.5,0.4735363865421669
sibn,SI-BONE Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/06d1023edd1a769478b8f9546405855f3ef7a8b662f130c336cd801d4e17618a.png,https://si-bone.com/,B,Medium,B,Medium,B,Medium,0.03853564547206162,0.13412228796844183,0.3375,658,10-06-2022,B,Medium,1459839,0.03853564547206162,0.13412228796844183,0.3375,0.15690094457935722
sieb,Siebert Financial Corp,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,https://static.finnhub.io/logo/95a8686e-80e0-11ea-aad2-00000000092a.png,https://www.siebert.com/,BB,Medium,B,Medium,B,Medium,0.19267822736030832,0.27416173570019725,0.4,834,19-04-2022,BB,Medium,65596,0.19267822736030832,0.27416173570019725,0.4,0.2793198116541825
plya,Playa Hotels & Resorts NV,USD,NASDAQ NMS - GLOBAL MARKET,Hotels Restaurants and Leisure,https://static.finnhub.io/logo/c97cc0f6-80db-11ea-811d-00000000092a.png,https://www.playaresorts.com/,B,Medium,B,Medium,B,Medium,0.019267822736030837,0.07889546351084814,0.32499999999999996,615,10-06-2022,B,Medium,1692412,0.019267822736030837,0.07889546351084814,0.32499999999999996,0.12887576814766677
wwe,World Wrestling Entertainment Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Media,https://static.finnhub.io/logo/c85897976e6d121d3414864347aca8c1fa620453a2727bb30f6b89b8fdfc1098.png,https://corporate.wwe.com/,B,Medium,BB,Medium,BB,Medium,0.14450867052023114,0.33925049309664695,0.6,922,20-04-2022,BBB,High,1091907,0.14450867052023114,0.33925049309664695,0.6,0.3395786161370865
pmcb,PharmaCyte Biotech Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/6be6c540-80f3-11ea-8213-00000000092a.png,http://pharmacyte.com/,B,Medium,B,Medium,BB,Medium,0.03853564547206162,0.08284023668639057,0.5625,722,18-04-2022,B,Medium,1157075,0.03853564547206162,0.08284023668639057,0.5625,0.2090163291947418
www,Wolverine World Wide Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Textiles Apparel and Luxury Goods,https://static.finnhub.io/logo/2a65cdf0f3735b8dbbeeeec6f7c7d02cfe8ac7237d3f9c2eda2e6d035b8835e5.png,https://www.wolverineworldwide.com/,BB,Medium,B,Medium,BB,Medium,0.3660886319845857,0.27218934911242604,0.5825,996,20-04-2022,BBB,High,110471,0.3660886319845857,0.27218934911242604,0.5825,0.4028422575275621
xhr,Xenia Hotels & Resorts Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/8de05614cc27f3a2ac51dce15cd2ddff7af1f25fdbf8568e132ec4baa5049b8e.png,https://xeniareit.com/,B,Medium,B,Medium,B,Medium,0.11560693641618497,0.2031558185404339,0.40249999999999997,759,20-04-2022,BB,Medium,1616000,0.11560693641618497,0.2031558185404339,0.40249999999999997,0.22793952012860413
x,United States Steel Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Metals and Mining,https://static.finnhub.io/logo/ac65e7a8-80ec-11ea-ae7c-00000000092a.png,https://www.ussteel.com/,A,High,BB,Medium,BB,Medium,0.6454720616570329,0.40236686390532544,0.5625,1199,19-04-2022,BBB,High,1163302,0.6454720616570329,0.40236686390532544,0.5625,0.5476488838344108
xpev,Xpeng Inc,CNY,"NEW YORK STOCK EXCHANGE, INC.",Automobiles,https://static.finnhub.io/logo/a051163b4bc9dd4531cecd3b4563cb4fbae4dfcca2a14cc34ad546c2b38c5389.png,https://www.xpeng.no,B,Medium,B,Medium,B,Medium,0.02890173410404623,0.09467455621301779,0.3125,623,11-06-2022,B,Medium,1810997,0.02890173410404623,0.09467455621301779,0.3125,0.13371306050552384
xpo,XPO Logistics Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Road and Rail,https://static.finnhub.io/logo/67e2a608-826a-11ea-949d-00000000092a.png,https://www.xpo.com/,A,High,BB,Medium,BB,Medium,0.6936416184971099,0.3116370808678501,0.5625,1178,20-04-2022,BBB,High,1166003,0.6936416184971099,0.3116370808678501,0.5625,0.539697771659199
xin,Xinyuan Real Estate Co Ltd,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/adc7e60a-80ec-11ea-a045-00000000092a.png,http://ir.xyre.com/,B,Medium,B,Medium,BB,Medium,0.009633911368015391,0.1617357001972387,0.5625,747,20-04-2022,B,Medium,1398453,0.009633911368015391,0.1617357001972387,0.5625,0.22112427460637776
xl,XL Fleet Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Auto Components,https://static.finnhub.io/logo/c558526758aff6a234567f3ff1de8e2a1b357086485584308144a5592644ce0e.png,https://xlfleet.com/,B,Medium,B,Medium,B,Medium,0.0,0.07889546351084814,0.3125,600,22-04-2022,B,Medium,1772720,0.0,0.07889546351084814,0.3125,0.11741863905325445
xyf,X Financial,CNY,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,https://static.finnhub.io/logo/d39b1610-81ce-11ea-a434-00000000092a.png,https://www.xiaoyinggroup.com/,B,Medium,B,Medium,B,Medium,0.02890173410404623,0.08875739644970415,0.3125,620,11-06-2022,B,Medium,1725033,0.02890173410404623,0.08875739644970415,0.3125,0.13193791257652973
y,Alleghany Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,https://static.finnhub.io/logo/87524d2a27c268d431041ce0a4d5e2f774512dddcaf1aa1629a2b711ec0cdea7.png,https://www.alleghany.com/,B,Medium,B,Medium,BB,Medium,0.02890173410404623,0.15779092702169628,0.5625,755,16-04-2022,BB,Medium,775368,0.02890173410404623,0.15779092702169628,0.5625,0.22764797174812734
yala,Yalla Group Ltd,USD,"NEW YORK STOCK EXCHANGE, INC.",Media,https://static.finnhub.io/logo/94c350149330c8859cdb82394848c771d0569361dc8e2688e1bad4c22c7629d6.png,https://www.yallagroup.com/#/home,B,Medium,B,Medium,B,Medium,0.0635838150289017,0.16568047337278108,0.36250000000000004,697,11-06-2022,B,Medium,1794350,0.0635838150289017,0.16568047337278108,0.36250000000000004,0.183887668023395
wts,Watts Water Technologies Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,https://static.finnhub.io/logo/aa2f1922-80ec-11ea-b91b-00000000092a.png,https://www.watts.com/,BBB,High,BB,Medium,B,Medium,0.42389210019267826,0.2820512820512821,0.3375,933,19-04-2022,BBB,High,795403,0.42389210019267826,0.2820512820512821,0.3375,0.35542222469245593
sien,Sientra Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/9ee55218-80d0-11ea-9a00-00000000092a.png,http://sientra.com/,B,Medium,BB,Medium,B,Medium,0.036608863198458574,0.29191321499013806,0.40249999999999997,763,19-04-2022,BB,Medium,1551693,0.036608863198458574,0.29191321499013806,0.40249999999999997,0.22296750977642482
hain,Hain Celestial Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Food Products,https://static.finnhub.io/logo/1b3dedc6-80e0-11ea-ae2a-00000000092a.png,https://www.hain.com/,A,High,BB,Medium,BB,Medium,0.6165703275529866,0.2800788954635109,0.5750000000000001,1127,17-04-2022,BBB,High,910406,0.6165703275529866,0.2800788954635109,0.5750000000000001,0.5031517996602479
mtc,MMTEC Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/12f9059e-81d4-11ea-9b70-00000000092a.png,https://www.51mm.com/,B,Medium,B,Medium,BB,Medium,0.04046242774566472,0.12820512820512825,0.5750000000000001,751,20-04-2022,BB,Medium,1742518,0.04046242774566472,0.12820512820512825,0.5750000000000001,0.22714650955980437
mtcr,Metacrine Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/b99ae0480d35baa3abd44cf7f3a58ee33cec963d4a16d93450e4df52683c5a32.png,https://www.metacrine.com,B,Medium,B,Medium,BB,Medium,0.019267822736030837,0.09270216962524658,0.6375000000000001,747,10-06-2022,B,Medium,1634379,0.019267822736030837,0.09270216962524658,0.6375000000000001,0.22676777998198633
mtem,Molecular Templates Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/b628a328-80e0-11ea-ae1f-00000000092a.png,https://mtem.com/,BB,Medium,BB,Medium,BB,Medium,0.30828516377649323,0.3254437869822486,0.6125,1005,10-06-2022,BBB,High,1183765,0.30828516377649323,0.3254437869822486,0.6125,0.4046972016052719
mtls,Materialise NV,EUR,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/d0dfa200-80cf-11ea-90b4-00000000092a.png,http://www.materialise.com,A,High,BB,Medium,BB,Medium,0.5876685934489403,0.2781065088757397,0.5625,1106,18-04-2022,BBB,High,1091223,0.5876685934489403,0.2781065088757397,0.5625,0.48724939004229806
mtex,Mannatech Inc,USD,NASDAQ NMS - GLOBAL MARKET,Consumer products,https://static.finnhub.io/logo/8ac4ebd9873103f5885f174ae8773f5fe25e1cd18d4baf369f1928961c202d62.png,https://us.mannatech.com/,B,Medium,B,Medium,B,Medium,0.0,0.19723865877712038,0.38750000000000007,690,18-04-2022,B,Medium,1056358,0.0,0.19723865877712038,0.38750000000000007,0.17542159763313614
mtrx,Matrix Service Co,USD,NASDAQ NMS - GLOBAL MARKET,Construction,https://static.finnhub.io/logo/13c284070f5d7107a345b370190b26682734effb47965ee5534d78a58f48bcce.png,https://www.matrixservicecompany.com/,A,High,BB,Medium,B,Medium,0.7495183044315992,0.45364891518737677,0.505,1256,18-04-2022,A,High,866273,0.7495183044315992,0.45364891518737677,0.505,0.5874019963288527
halo,Halozyme Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/ecd60c64-80df-11ea-9c85-00000000092a.png,https://www.halozyme.com/,A,High,BB,Medium,BB,Medium,0.5973025048169556,0.2800788954635109,0.6,1127,17-04-2022,BBB,High,1159036,0.5973025048169556,0.2800788954635109,0.6,0.5029446705658355
hall,Hallmark Financial Services Inc,USD,NASDAQ NMS - GLOBAL MARKET,Insurance,https://static.finnhub.io/logo/fd68ca2c-80df-11ea-b8c2-00000000092a.png,http://www.hallmarkgrp.com/,B,Medium,B,Medium,BB,Medium,0.02890173410404623,0.14398422090729784,0.5625,748,17-04-2022,B,Medium,819913,0.02890173410404623,0.14398422090729784,0.5625,0.22350595991380784
mvbf,MVB Financial Corp,USD,NASDAQ NMS - GLOBAL MARKET,Banking,https://static.finnhub.io/logo/45ba96829f0302c20d3455c565aba295243a3c565cb9a67c24d80d4b8dde4ae1.png,https://ir.mvbbanking.com/CorporateProfile/,B,Medium,B,Medium,B,Medium,0.019267822736030837,0.10848126232741617,0.35,640,18-04-2022,B,Medium,1277902,0.019267822736030837,0.10848126232741617,0.35,0.14525150779263718
mvst,Microvast Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,https://static.finnhub.io/logo/56accc4323ac6010d7cab3618df10f204a7b8350b68e8e17bbcf2a9f80600386.png,https://microvast.com/,B,Medium,B,Medium,B,Medium,0.048169556840077066,0.24063116370808685,0.3375,717,11-06-2022,B,Medium,1760689,0.048169556840077066,0.24063116370808685,0.3375,0.19270717184845687
mvis,MicroVision Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,https://static.finnhub.io/logo/4ef2e4ae-80e1-11ea-a26e-00000000092a.png,https://www.microvision.com/,BBB,High,BB,Medium,BB,Medium,0.4836223506743738,0.27613412228796846,0.6375000000000001,1081,18-04-2022,BBB,High,65770,0.4836223506743738,0.27613412228796846,0.6375000000000001,0.4675391769561401
mxct,MaxCyte Inc,USD,NASDAQ NMS - GLOBAL MARKET,Life Sciences Tools and Services,https://static.finnhub.io/logo/c6e6e9be-80d3-11ea-8ffb-00000000092a.png,https://www.maxcyte.com/,B,Medium,BB,Medium,B,Medium,0.03853564547206162,0.27613412228796846,0.4325,768,21-04-2022,BB,Medium,1287098,0.03853564547206162,0.27613412228796846,0.4325,0.22800449487521518
mygn,Myriad Genetics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/4e7a8ca2-80e1-11ea-a073-00000000092a.png,https://myriad.com/,BB,Medium,BB,Medium,B,Medium,0.29479768786127164,0.3175542406311637,0.5475,968,18-04-2022,BBB,High,899923,0.29479768786127164,0.3175542406311637,0.5475,0.37743534733385775
myfw,First Western Financial Inc,USD,NASDAQ NMS - GLOBAL MARKET,Banking,https://static.finnhub.io/logo/d63d720da2c1ce27b4068a766f28f8af83b975b495e048f59d59b3f6e363a5e4.png,https://myfw.gcs-web.com/,BB,Medium,BB,Medium,B,Medium,0.29094412331406544,0.27613412228796846,0.4,886,10-06-2022,BB,Medium,1327607,0.29094412331406544,0.27613412228796846,0.4,0.3192178860120167
mxl,Maxlinear Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,https://static.finnhub.io/logo/698085653aaaf77ffaf721bb1fc5a549ca4e9fc91bbb6b823d6e4a689c939334.png,https://www.maxlinear.com/,A,High,BB,Medium,BB,Medium,0.6454720616570329,0.3254437869822486,0.65,1195,18-04-2022,BBB,High,1288469,0.6454720616570329,0.3254437869822486,0.65,0.5508219607574878
mymd,MyMD Pharmaceuticals Inc,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,https://static.finnhub.io/logo/5db2dee6-80cf-11ea-a23b-00000000092a.png,https://ir.mymd.com/,B,Medium,B,Medium,B,Medium,0.009633911368015391,0.19132149901380674,0.38750000000000007,692,11-06-2022,B,Medium,1321834,0.009633911368015391,0.19132149901380674,0.38750000000000007,0.1775000142513482
myps,Playstudios Inc,USD,NASDAQ NMS - GLOBAL MARKET,Media,https://static.finnhub.io/logo/5295b962ca5b082296591d3bf503c720c413df08af470dca3bde1a037ec9f783.png,https://aciesacq.com/,B,Medium,B,Medium,B,Medium,0.009633911368015391,0.08284023668639057,0.3125,607,11-06-2022,B,Medium,1823878,0.009633911368015391,0.08284023668639057,0.3125,0.12245563555312333
mttr,Matterport Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static4.finnhub.io/file/publicdatany2/stock_logo/MTTR_5077893451.png,https://matterport.com/,BB,Medium,BB,Medium,B,Medium,0.28131021194605005,0.3254437869822486,0.4625,931,11-06-2022,BBB,High,1819394,0.28131021194605005,0.3254437869822486,0.4625,0.34890722087309456
mtsi,MACOM Technology Solutions Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,https://static.finnhub.io/logo/d6dcdae6-80cb-11ea-b59b-00000000092a.png,https://www.macom.com/,BB,Medium,BB,Medium,B,Medium,0.3410404624277456,0.2938856015779093,0.45000000000000007,941,18-04-2022,BBB,High,1493594,0.3410404624277456,0.2938856015779093,0.45000000000000007,0.359581865444471
clro,Clearone Inc,USD,NASDAQ NMS - GLOBAL MARKET,Communications,https://static.finnhub.io/logo/2eb1181c-80e0-11ea-866e-00000000092a.png,http://www.clearone.com/,BB,Medium,B,Medium,B,Medium,0.327552986512524,0.13412228796844183,0.3375,808,16-04-2022,BB,Medium,840715,0.327552986512524,0.13412228796844183,0.3375,0.27250788099554213
clsn,Celsion Corp,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/62e5ff86-80fc-11ea-974e-00000000092a.png,http://celsion.com/,B,Medium,B,Medium,BB,Medium,0.10597302504816952,0.10650887573964501,0.5625,769,16-04-2022,BB,Medium,749647,0.10597302504816952,0.10650887573964501,0.5625,0.24309187274116129
